CustomerID,TotalOrders,TotalSpent,TotalItems,FirstPurchase,LastPurchase,AvgOrderValue,CustomerLifetime,Segment
14790,4,745.06,699,2011-03-31 11:49:00,2011-11-23 09:28:00,186.265,236,Low Value
14792,1,6.2,2,2011-10-07 09:19:00,2011-10-07 09:19:00,6.2,0,Low Value
14793,1,228.99,91,2011-11-18 14:50:00,2011-11-18 14:50:00,228.99,0,Low Value
14794,7,1319.91,673,2011-01-09 16:11:00,2011-12-07 10:11:00,188.55857142857144,331,Medium Value
14795,1,131.45000000000002,17,2011-06-26 13:04:00,2011-06-26 13:04:00,131.45000000000002,0,Low Value
14796,17,7975.49,5995,2010-12-08 10:40:00,2011-12-08 15:31:00,469.1464705882353,365,High Value
14798,3,173.74,150,2011-02-02 15:26:00,2011-10-18 10:58:00,57.913333333333334,257,Low Value
14799,1,157.7,146,2011-10-19 16:16:00,2011-10-19 16:16:00,157.7,0,Low Value
14800,12,4331.79,3644,2010-12-05 11:10:00,2011-10-23 12:46:00,360.9825,322,Medium Value
14801,1,189.34,173,2011-10-09 15:24:00,2011-10-09 15:24:00,189.34,0,Low Value
14803,3,845.55,370,2011-02-20 13:21:00,2011-06-30 13:58:00,281.84999999999997,130,Low Value
14804,1,353.27,121,2011-12-01 11:20:00,2011-12-01 11:20:00,353.27,0,Low Value
14805,4,546.4,114,2011-01-30 10:43:00,2011-11-24 16:20:00,136.6,298,Low Value
14806,1,193.39000000000001,330,2011-09-25 15:32:00,2011-09-25 15:32:00,193.39000000000001,0,Low Value
14808,8,2718.6,2120,2011-06-20 12:53:00,2011-10-31 12:21:00,339.825,132,Medium Value
14810,11,2085.33,1015,2010-12-05 12:08:00,2011-10-30 11:19:00,189.57545454545453,328,Medium Value
14813,2,152.88,66,2010-12-05 11:54:00,2010-12-05 11:57:00,76.44,0,Low Value
14815,2,778.5,744,2011-10-03 11:36:00,2011-11-03 11:36:00,389.25,31,Low Value
14816,1,271.85,5,2011-05-26 13:16:00,2011-05-26 13:16:00,271.85,0,Low Value
14817,2,1110.34,655,2011-03-07 13:51:00,2011-05-23 13:35:00,555.17,76,Medium Value
14818,3,657.8,324,2011-03-31 12:28:00,2011-09-27 11:01:00,219.26666666666665,179,Low Value
14819,2,272.07,109,2011-05-31 13:50:00,2011-10-06 13:41:00,136.035,127,Low Value
14820,4,507.29,253,2011-06-19 14:56:00,2011-11-18 15:41:00,126.8225,152,Low Value
14821,1,48.800000000000004,20,2010-12-08 08:43:00,2010-12-08 08:43:00,48.800000000000004,0,Low Value
14823,3,321.43,88,2011-05-29 12:48:00,2011-06-12 13:12:00,107.14333333333333,14,Low Value
14824,4,1127.71,525,2011-09-09 14:12:00,2011-11-29 14:20:00,281.9275,81,Medium Value
14825,12,2221.01,989,2010-12-06 12:30:00,2011-12-06 11:38:00,185.08416666666668,364,Medium Value
14828,3,2139.76,2172,2011-01-07 09:50:00,2011-05-27 10:16:00,713.2533333333334,140,Medium Value
14829,4,697.55,452,2010-12-02 16:12:00,2011-11-10 16:16:00,174.3875,343,Low Value
14830,1,188.88,164,2011-10-17 14:29:00,2011-10-17 14:29:00,188.88,0,Low Value
14834,6,1720.3,734,2011-04-13 15:00:00,2011-11-22 10:30:00,286.71666666666664,222,Medium Value
14836,3,102.44999999999999,45,2011-11-09 13:26:00,2011-11-29 16:45:00,34.15,20,Low Value
14837,4,1649.5,1436,2011-05-22 12:49:00,2011-09-11 10:58:00,412.375,111,Medium Value
14840,1,62.85,31,2011-03-17 12:00:00,2011-03-17 12:00:00,62.85,0,Low Value
14841,6,3295.76,1778,2010-12-16 10:28:00,2011-10-17 15:03:00,549.2933333333334,305,Medium Value
14842,4,2824.69,1166,2011-02-04 15:32:00,2011-10-27 12:37:00,706.1725,264,Medium Value
14844,4,3189.81,1833,2011-04-12 13:10:00,2011-10-07 10:41:00,797.4525,177,Medium Value
14847,1,309.4,120,2011-07-14 10:52:00,2011-07-14 10:52:00,309.4,0,Low Value
14849,25,7930.54,5694,2010-12-01 12:22:00,2011-11-18 10:58:00,317.2216,351,High Value
14850,1,325.75,293,2011-02-01 11:21:00,2011-02-01 11:21:00,325.75,0,Low Value
14851,2,511.35,325,2011-03-28 14:59:00,2011-11-16 14:20:00,255.675,232,Low Value
14852,6,2836.69,1747,2011-04-01 13:22:00,2011-10-12 13:20:00,472.7816666666667,193,Medium Value
14853,2,475.8,82,2011-05-12 15:17:00,2011-11-15 16:56:00,237.9,187,Low Value
14854,7,2740.03,1820,2011-03-10 12:22:00,2011-09-22 17:00:00,391.4328571428572,196,Medium Value
14855,2,645.65,267,2011-07-28 12:06:00,2011-08-12 14:02:00,322.825,15,Low Value
14856,3,1290.53,711,2011-10-14 09:35:00,2011-11-03 14:53:00,430.1766666666667,20,Medium Value
14857,2,1173.12,464,2011-07-14 15:03:00,2011-10-11 09:23:00,586.56,88,Medium Value
14859,4,1353.74,671,2011-05-19 14:42:00,2011-11-27 11:18:00,338.435,191,Medium Value
14860,1,170.32,232,2011-11-20 14:17:00,2011-11-20 14:17:00,170.32,0,Low Value
14861,1,125.79,117,2011-10-18 12:54:00,2011-10-18 12:54:00,125.79,0,Low Value
14862,2,841.1999999999999,772,2011-07-14 11:20:00,2011-11-14 10:01:00,420.59999999999997,122,Low Value
14863,1,266.76,132,2011-11-10 15:04:00,2011-11-10 15:04:00,266.76,0,Low Value
14865,2,52.2,108,2010-12-02 18:23:00,2011-12-02 16:25:00,26.1,364,Low Value
14866,12,14389.9,6752,2010-12-08 14:58:00,2011-11-29 11:45:00,1199.1583333333333,355,High Value
14867,3,710.28,328,2011-01-07 16:34:00,2011-06-07 11:39:00,236.76,150,Low Value
14868,8,2953.59,1405,2011-04-20 13:36:00,2011-12-06 14:49:00,369.19875,230,Medium Value
14869,2,721.45,549,2011-08-28 16:09:00,2011-12-01 12:36:00,360.725,94,Low Value
14870,1,327.25,119,2011-03-23 10:51:00,2011-03-23 10:51:00,327.25,0,Low Value
14871,4,501.28000000000003,179,2010-12-14 12:18:00,2011-12-06 13:42:00,125.32000000000001,357,Low Value
14873,1,519.68,168,2011-05-13 13:52:00,2011-05-13 13:52:00,519.68,0,Low Value
14875,2,1465.3200000000002,558,2011-03-22 11:53:00,2011-08-24 12:20:00,732.6600000000001,155,Medium Value
14878,9,1476.09,799,2010-12-16 12:11:00,2011-11-27 11:15:00,164.01,345,Medium Value
14880,3,690.59,365,2011-02-24 12:27:00,2011-09-23 13:42:00,230.1966666666667,211,Low Value
14881,1,255.4,316,2011-11-20 11:06:00,2011-11-20 11:06:00,255.4,0,Low Value
14882,2,589.7,158,2011-11-06 10:15:00,2011-11-13 12:47:00,294.85,7,Low Value
14883,6,761.59,790,2011-05-12 09:49:00,2011-11-21 10:23:00,126.93166666666667,193,Low Value
14885,1,765.3199999999999,724,2011-07-31 12:05:00,2011-07-31 12:05:00,765.3199999999999,0,Low Value
14886,1,364.8,160,2011-04-01 08:56:00,2011-04-01 08:56:00,364.8,0,Low Value
14887,1,1862.0,1100,2011-09-21 15:32:00,2011-09-21 15:32:00,1862.0,0,Medium Value
14888,1,369.2,184,2011-05-16 14:58:00,2011-05-16 14:58:00,369.2,0,Low Value
14889,1,135.9,90,2011-01-07 15:19:00,2011-01-07 15:19:00,135.9,0,Low Value
14890,1,125.65,51,2011-03-31 11:57:00,2011-03-31 11:57:00,125.65,0,Low Value
14891,2,554.38,505,2011-06-05 10:58:00,2011-07-14 18:08:00,277.19,39,Low Value
14893,2,1237.8500000000001,799,2011-11-28 10:49:00,2011-11-30 12:31:00,618.9250000000001,2,Medium Value
14894,1,655.75,265,2011-09-15 13:51:00,2011-09-15 13:51:00,655.75,0,Low Value
14895,20,11138.710000000001,4851,2011-02-22 13:08:00,2011-12-02 09:23:00,556.9355,282,High Value
14896,2,468.77000000000004,279,2010-12-09 12:24:00,2011-05-19 10:20:00,234.38500000000002,160,Low Value
14897,4,1366.38,468,2011-02-16 08:37:00,2011-12-02 10:32:00,341.595,289,Medium Value
14898,6,1269.31,1001,2010-12-03 15:25:00,2011-11-16 14:54:00,211.55166666666665,347,Medium Value
14901,9,1421.29,661,2010-12-02 11:20:00,2011-11-28 17:09:00,157.92111111111112,361,Medium Value
14902,1,332.66,218,2011-11-14 10:34:00,2011-11-14 10:34:00,332.66,0,Low Value
14903,5,2795.33,1531,2011-03-06 11:50:00,2011-11-18 16:07:00,559.066,257,Medium Value
14904,2,1025.44,1985,2011-11-14 09:13:00,2011-12-07 12:55:00,512.72,23,Medium Value
14905,2,616.15,287,2011-04-20 10:48:00,2011-07-05 12:41:00,308.075,76,Low Value
14907,7,3501.1,1691,2010-12-07 10:14:00,2011-12-06 14:14:00,500.15714285714284,364,Medium Value
14908,1,277.8,132,2011-09-26 12:56:00,2011-09-26 12:56:00,277.8,0,Low Value
14910,4,434.35,238,2011-10-16 11:06:00,2011-12-07 10:06:00,108.5875,51,Low Value
14911,201,143711.17,80240,2010-12-01 14:05:00,2011-12-08 15:54:00,714.980945273632,372,High Value
14912,2,867.85,971,2011-04-07 11:06:00,2011-11-23 09:20:00,433.925,229,Low Value
14913,4,1227.43,1743,2010-12-15 14:35:00,2011-11-04 08:29:00,306.8575,323,Medium Value
14915,2,307.48,112,2011-03-07 09:39:00,2011-09-09 13:34:00,153.74,186,Low Value
14916,4,1268.98,1136,2011-01-19 15:30:00,2011-09-30 09:20:00,317.245,253,Medium Value
14918,2,1610.15,675,2011-07-08 12:50:00,2011-08-16 11:50:00,805.075,38,Medium Value
14920,2,977.77,509,2011-05-11 10:31:00,2011-05-11 10:32:00,488.885,0,Low Value
14921,2,1316.07,953,2011-05-22 12:51:00,2011-11-09 13:17:00,658.035,171,Medium Value
14923,1,749.1,418,2011-10-20 11:51:00,2011-10-20 11:51:00,749.1,0,Low Value
14924,1,310.05,64,2011-04-08 09:25:00,2011-04-08 09:25:00,310.05,0,Low Value
14929,1,223.88,136,2011-11-07 17:21:00,2011-11-07 17:21:00,223.88,0,Low Value
14930,3,2362.96,1160,2011-03-10 14:42:00,2011-08-23 10:31:00,787.6533333333333,165,Medium Value
14931,5,1257.68,417,2011-04-13 09:32:00,2011-12-05 10:19:00,251.536,236,Medium Value
14932,1,363.53,80,2010-12-09 11:48:00,2010-12-09 11:48:00,363.53,0,Low Value
14934,2,1890.94,1042,2011-03-02 11:48:00,2011-09-19 10:10:00,945.47,200,Medium Value
14935,1,1784.71,935,2011-02-15 14:44:00,2011-02-15 14:44:00,1784.71,0,Medium Value
14936,8,8137.02,4085,2011-03-09 11:53:00,2011-11-06 10:30:00,1017.1275,241,High Value
14937,3,1621.88,484,2011-08-01 14:16:00,2011-10-14 12:29:00,540.6266666666667,73,Medium Value
14944,12,5900.25,2815,2011-02-16 12:47:00,2011-11-10 09:10:00,491.6875,266,High Value
14946,1,100.9,22,2011-11-25 13:33:00,2011-11-25 13:33:00,100.9,0,Low Value
14947,2,290.82,179,2011-08-01 09:31:00,2011-09-28 15:48:00,145.41,58,Low Value
14948,6,1101.97,673,2011-05-04 14:52:00,2011-11-16 17:16:00,183.66166666666666,196,Medium Value
14950,1,371.2,136,2011-11-20 13:48:00,2011-11-20 13:48:00,371.2,0,Low Value
14951,1,311.69,311,2011-09-21 15:15:00,2011-09-21 15:15:00,311.69,0,Low Value
14952,11,8099.49,3355,2010-12-10 12:48:00,2011-10-11 10:33:00,736.3172727272727,304,High Value
14953,1,285.67,224,2011-11-14 14:59:00,2011-11-14 14:59:00,285.67,0,Low Value
14954,1,294.85,117,2011-11-27 14:30:00,2011-11-27 14:30:00,294.85,0,Low Value
14957,1,58.49,34,2011-03-31 17:59:00,2011-03-31 17:59:00,58.49,0,Low Value
14958,3,483.72999999999996,128,2011-04-08 11:28:00,2011-07-15 14:20:00,161.2433333333333,98,Low Value
14959,4,695.42,494,2011-02-16 13:00:00,2011-10-06 18:23:00,173.855,232,Low Value
14960,2,221.27,221,2011-06-21 13:38:00,2011-12-01 12:54:00,110.635,162,Low Value
14961,9,7044.68,3708,2010-12-14 11:38:00,2011-11-29 09:42:00,782.7422222222223,349,High Value
14962,1,126.7,44,2011-03-14 09:42:00,2011-03-14 09:42:00,126.7,0,Low Value
14963,5,1472.34,1159,2011-06-09 12:30:00,2011-11-30 12:16:00,294.46799999999996,173,Medium Value
14964,1,206.21,143,2011-04-06 14:13:00,2011-04-06 14:13:00,206.21,0,Low Value
14965,2,596.09,363,2011-09-04 13:15:00,2011-09-04 13:20:00,298.045,0,Low Value
14966,1,183.02,179,2011-11-25 12:20:00,2011-11-25 12:20:00,183.02,0,Low Value
14967,1,463.8,140,2011-10-21 11:06:00,2011-10-21 11:06:00,463.8,0,Low Value
14968,1,147.59,127,2011-11-09 13:58:00,2011-11-09 13:58:00,147.59,0,Low Value
14970,4,1592.06,250,2011-01-27 12:23:00,2011-10-02 13:44:00,398.015,248,Medium Value
14971,3,1097.98,639,2011-10-27 13:33:00,2011-11-04 17:07:00,365.99333333333334,8,Medium Value
14972,1,114.77,28,2011-08-03 14:54:00,2011-08-03 14:54:00,114.77,0,Low Value
14973,3,1314.45,369,2011-04-28 12:22:00,2011-08-24 15:51:00,438.15000000000003,118,Medium Value
14974,1,89.94,37,2011-11-02 13:01:00,2011-11-02 13:01:00,89.94,0,Low Value
14975,1,279.94,380,2011-10-13 14:08:00,2011-10-13 14:08:00,279.94,0,Low Value
14976,7,790.86,234,2011-01-17 11:09:00,2011-10-13 16:37:00,112.98,269,Low Value
14978,5,1921.3700000000001,523,2011-01-13 12:03:00,2011-09-28 13:07:00,384.274,258,Medium Value
14981,1,102.12,97,2011-04-07 13:45:00,2011-04-07 13:45:00,102.12,0,Low Value
14984,2,202.37,58,2011-06-12 11:04:00,2011-11-20 14:28:00,101.185,161,Low Value
14985,2,292.01,256,2010-12-16 19:51:00,2011-05-25 14:29:00,146.005,159,Low Value
14987,2,326.4,128,2010-12-09 12:13:00,2011-11-24 09:59:00,163.2,349,Low Value
14988,1,334.54,141,2011-05-12 12:05:00,2011-05-12 12:05:00,334.54,0,Low Value
14995,2,231.98000000000002,102,2011-03-04 13:14:00,2011-11-01 11:39:00,115.99000000000001,241,Low Value
14997,3,546.1999999999999,1120,2011-06-14 16:52:00,2011-10-24 13:28:00,182.06666666666663,131,Low Value
14998,2,414.87,258,2011-04-12 16:28:00,2011-06-22 17:30:00,207.435,71,Low Value
15000,1,490.52,218,2011-10-23 11:42:00,2011-10-23 11:42:00,490.52,0,Low Value
15002,4,1641.76,862,2010-12-07 13:16:00,2011-08-16 10:44:00,410.44,251,Medium Value
15004,1,1220.77,623,2011-07-15 14:05:00,2011-07-15 14:05:00,1220.77,0,Medium Value
15005,28,6295.37,4230,2010-12-08 14:36:00,2011-11-24 12:25:00,224.83464285714285,350,High Value
15006,1,480.38,286,2011-10-19 15:08:00,2011-10-19 15:08:00,480.38,0,Low Value
15007,1,156.91,69,2011-07-03 16:00:00,2011-07-03 16:00:00,156.91,0,Low Value
15009,3,1259.43,639,2011-11-14 17:40:00,2011-11-27 13:35:00,419.81,12,Medium Value
15010,1,308.94,184,2011-11-04 12:42:00,2011-11-04 12:42:00,308.94,0,Low Value
15012,2,405.04,225,2010-12-01 12:49:00,2011-10-17 12:22:00,202.52,319,Low Value
15014,2,257.67,149,2011-06-16 19:40:00,2011-10-27 20:07:00,128.835,133,Low Value
15016,1,170.04,76,2011-06-20 12:06:00,2011-06-20 12:06:00,170.04,0,Low Value
15017,1,125.58,63,2011-11-06 10:33:00,2011-11-06 10:33:00,125.58,0,Low Value
15018,3,496.21000000000004,189,2010-12-07 10:47:00,2011-11-01 12:47:00,165.40333333333334,329,Low Value
15019,1,252.81,150,2011-03-18 12:35:00,2011-03-18 12:35:00,252.81,0,Low Value
15021,9,1871.77,819,2010-12-08 12:17:00,2011-12-01 11:53:00,207.97444444444443,357,Medium Value
15022,4,852.39,527,2011-10-23 15:47:00,2011-11-28 12:35:00,213.0975,35,Low Value
15023,11,6720.41,2827,2010-12-05 13:49:00,2011-12-06 17:23:00,610.9463636363636,366,High Value
15024,10,1636.43,902,2010-12-07 13:20:00,2011-11-30 12:06:00,163.643,357,Medium Value
15025,1,361.96,184,2011-11-06 15:20:00,2011-11-06 15:20:00,361.96,0,Low Value
15026,3,469.0,285,2011-03-07 13:45:00,2011-09-20 13:52:00,156.33333333333334,197,Low Value
15027,4,1066.1499999999999,565,2011-04-15 14:14:00,2011-11-09 10:16:00,266.53749999999997,207,Medium Value
15028,4,627.13,459,2010-12-06 12:47:00,2011-12-01 14:06:00,156.7825,360,Low Value
15030,2,518.28,372,2011-03-16 15:34:00,2011-09-29 10:50:00,259.14,196,Low Value
15031,4,653.19,400,2011-03-02 14:46:00,2011-12-05 14:19:00,163.2975,277,Low Value
15032,3,4959.1,2968,2010-12-08 12:57:00,2011-03-28 15:03:00,1653.0333333333335,110,Medium Value
15033,10,2557.18,1672,2011-01-14 13:28:00,2011-12-05 12:40:00,255.718,324,Medium Value
15034,8,4274.16,2413,2010-12-21 09:47:00,2011-11-24 12:11:00,534.27,338,Medium Value
15035,1,252.73000000000002,245,2011-09-11 11:08:00,2011-09-11 11:08:00,252.73000000000002,0,Low Value
15036,3,429.56,316,2011-06-13 12:19:00,2011-09-28 15:42:00,143.18666666666667,107,Low Value
15038,6,685.74,212,2010-12-05 10:54:00,2011-10-12 11:33:00,114.29,311,Low Value
15039,47,19766.59,9131,2010-12-06 11:26:00,2011-11-30 11:31:00,420.5657446808511,359,High Value
15041,1,179.93,103,2011-06-22 16:16:00,2011-06-22 16:16:00,179.93,0,Low Value
15042,1,135.93,30,2011-05-24 16:25:00,2011-05-24 16:25:00,135.93,0,Low Value
15043,1,537.0,300,2011-11-08 14:26:00,2011-11-08 14:26:00,537.0,0,Low Value
15044,17,7634.7300000000005,2785,2010-12-12 14:27:00,2011-11-20 13:20:00,449.1017647058824,342,High Value
15045,2,735.66,114,2011-03-27 11:44:00,2011-07-11 11:33:00,367.83,105,Low Value
15046,15,5090.42,3372,2011-01-05 15:30:00,2011-11-30 15:50:00,339.36133333333333,329,High Value
15047,1,343.62,222,2011-03-15 10:49:00,2011-03-15 10:49:00,343.62,0,Low Value
15048,4,381.0,192,2010-12-06 12:15:00,2011-10-05 14:55:00,95.25,303,Low Value
15049,1,121.17000000000002,63,2011-03-11 12:13:00,2011-03-11 12:13:00,121.17000000000002,0,Low Value
15050,3,1737.69,1216,2011-09-29 13:22:00,2011-11-14 16:17:00,579.23,46,Medium Value
15051,3,1383.3600000000001,1010,2011-07-12 15:29:00,2011-11-16 15:38:00,461.12000000000006,127,Medium Value
15052,1,207.73000000000002,79,2011-01-24 15:52:00,2011-01-24 15:52:00,207.73000000000002,0,Low Value
15053,3,693.95,984,2011-03-03 12:06:00,2011-12-05 12:08:00,231.3166666666667,277,Low Value
15054,2,302.1,198,2011-10-30 14:33:00,2011-11-27 15:02:00,151.05,28,Low Value
15057,2,1489.5,668,2011-01-28 09:09:00,2011-03-09 15:17:00,744.75,40,Medium Value
15058,11,2102.54,1054,2011-01-31 15:35:00,2011-11-14 14:57:00,191.14,286,Medium Value
15059,9,1337.72,604,2011-01-09 11:54:00,2011-10-30 11:35:00,148.63555555555556,293,Medium Value
15060,4,294.25,257,2011-11-30 14:03:00,2011-12-01 13:47:00,73.5625,0,Low Value
15061,48,54534.14,28920,2010-12-02 15:19:00,2011-12-06 12:06:00,1136.1279166666666,368,High Value
15062,4,987.86,763,2010-12-15 15:37:00,2011-09-29 16:51:00,246.965,288,Low Value
15063,1,370.79999999999995,56,2011-05-10 13:25:00,2011-05-10 13:25:00,370.79999999999995,0,Low Value
15065,4,3158.13,1383,2011-02-21 12:54:00,2011-11-02 09:45:00,789.5325,253,Medium Value
15066,1,893.59,317,2011-10-17 13:25:00,2011-10-17 13:25:00,893.59,0,Low Value
15067,3,1744.76,954,2011-03-02 12:10:00,2011-09-22 13:20:00,581.5866666666667,204,Medium Value
15068,2,553.36,364,2011-03-28 14:27:00,2011-10-24 14:47:00,276.68,210,Low Value
15069,1,1109.53,520,2011-06-13 14:16:00,2011-06-13 14:16:00,1109.53,0,Medium Value
15070,1,106.2,36,2010-12-02 11:23:00,2010-12-02 11:23:00,106.2,0,Low Value
15071,2,982.07,269,2011-03-09 10:19:00,2011-09-07 11:43:00,491.035,182,Low Value
15073,3,1043.41,491,2011-06-06 09:59:00,2011-11-30 10:44:00,347.80333333333334,177,Medium Value
15074,1,735.67,431,2011-08-26 14:45:00,2011-08-26 14:45:00,735.67,0,Low Value
15075,1,773.03,447,2011-09-23 12:27:00,2011-09-23 12:27:00,773.03,0,Low Value
15076,1,880.85,571,2011-06-20 08:23:00,2011-06-20 08:23:00,880.85,0,Low Value
15078,32,9743.11,5105,2010-12-06 12:38:00,2011-12-02 15:41:00,304.4721875,361,High Value
15079,4,895.61,389,2010-12-09 09:25:00,2011-05-11 12:45:00,223.9025,153,Low Value
15081,5,504.8,190,2010-12-07 16:20:00,2011-11-17 17:08:00,100.96000000000001,345,Low Value
15083,1,88.2,38,2011-03-28 12:18:00,2011-03-28 12:18:00,88.2,0,Low Value
15087,1,306.94,470,2011-03-03 10:34:00,2011-03-03 10:34:00,306.94,0,Low Value
15088,2,1160.07,460,2011-10-03 14:05:00,2011-11-18 13:14:00,580.035,45,Medium Value
15089,6,2420.84,1359,2011-08-03 14:14:00,2011-11-29 16:31:00,403.47333333333336,118,Medium Value
15090,1,381.32,208,2011-02-04 14:03:00,2011-02-04 14:03:00,381.32,0,Low Value
15091,1,480.71,346,2011-10-03 12:47:00,2011-10-03 12:47:00,480.71,0,Low Value
15092,2,457.81,135,2011-03-01 12:24:00,2011-05-08 14:10:00,228.905,68,Low Value
15093,6,4597.02,3760,2010-12-02 18:25:00,2011-11-21 13:09:00,766.1700000000001,353,Medium Value
15095,4,1370.6,1079,2011-05-20 14:27:00,2011-08-28 12:01:00,342.65,99,Medium Value
15096,1,219.39000000000001,120,2011-10-28 10:27:00,2011-10-28 10:27:00,219.39000000000001,0,Low Value
15097,1,248.08,170,2011-12-05 14:03:00,2011-12-05 14:03:00,248.08,0,Low Value
15098,3,39916.5,121,2011-06-10 15:22:00,2011-06-10 15:33:00,13305.5,0,High Value
15099,1,410.48,343,2011-09-16 13:13:00,2011-09-16 13:13:00,410.48,0,Low Value
15100,3,876.0,80,2010-12-01 09:09:00,2011-01-10 10:35:00,292.0,40,Low Value
15101,2,317.53,241,2010-12-15 12:54:00,2011-12-01 10:18:00,158.765,350,Low Value
15103,2,703.36,329,2011-09-14 13:54:00,2011-11-08 14:53:00,351.68,55,Low Value
15104,2,993.54,635,2011-03-02 14:16:00,2011-05-27 12:29:00,496.77,85,Low Value
15105,7,2298.93,1211,2011-07-28 10:09:00,2011-11-21 16:54:00,328.4185714285714,116,Medium Value
15106,5,1422.52,1181,2011-03-15 12:52:00,2011-11-22 09:16:00,284.504,251,Medium Value
15107,6,319.5,169,2010-12-02 13:45:00,2011-02-01 14:46:00,53.25,61,Low Value
15108,4,1300.25,499,2011-04-26 10:54:00,2011-07-21 10:24:00,325.0625,85,Medium Value
15109,1,484.95,131,2011-04-08 09:58:00,2011-04-08 09:58:00,484.95,0,Low Value
15110,4,996.1,246,2011-01-25 11:41:00,2011-11-16 11:16:00,249.025,294,Low Value
15111,3,1567.48,710,2010-12-02 11:45:00,2011-11-10 16:58:00,522.4933333333333,343,Medium Value
15113,3,3509.43,2344,2011-10-16 15:27:00,2011-11-30 08:23:00,1169.81,44,Medium Value
15114,10,2760.56,3096,2011-02-11 08:45:00,2011-11-09 15:05:00,276.056,271,Medium Value
15115,1,340.11,157,2011-11-21 14:59:00,2011-11-21 14:59:00,340.11,0,Low Value
15116,4,1352.75,648,2011-05-19 08:50:00,2011-11-22 12:25:00,338.1875,187,Medium Value
15117,5,1551.78,1948,2011-05-08 12:38:00,2011-11-25 08:12:00,310.356,200,Medium Value
15118,1,244.8,1440,2011-07-28 14:54:00,2011-07-28 14:54:00,244.8,0,Low Value
15119,1,266.4,88,2011-04-08 09:08:00,2011-04-08 09:08:00,266.4,0,Low Value
15120,1,358.82,296,2011-07-29 09:48:00,2011-07-29 09:48:00,358.82,0,Low Value
15121,2,457.72,199,2011-02-24 12:41:00,2011-10-20 14:51:00,228.86,238,Low Value
15122,3,1633.78,800,2011-02-15 09:59:00,2011-08-17 16:48:00,544.5933333333334,183,Medium Value
15123,2,2199.31,1195,2011-05-17 14:57:00,2011-12-02 13:12:00,1099.655,198,Medium Value
15124,2,184.19,233,2011-06-01 09:06:00,2011-11-17 10:09:00,92.095,169,Low Value
15125,15,11528.48,6193,2011-03-14 09:59:00,2011-11-14 13:57:00,768.5653333333333,245,High Value
15127,1,406.53,251,2011-10-05 10:30:00,2011-10-05 10:30:00,406.53,0,Low Value
15128,4,1471.0,1343,2011-05-04 12:32:00,2011-10-10 13:54:00,367.75,159,Medium Value
15129,11,3447.4,1794,2011-02-21 09:09:00,2011-10-20 14:40:00,313.40000000000003,241,Medium Value
15130,1,330.11,197,2011-06-23 10:15:00,2011-06-23 10:15:00,330.11,0,Low Value
15132,5,977.9300000000001,679,2011-03-22 12:02:00,2011-11-21 17:10:00,195.586,244,Low Value
15133,3,982.42,680,2011-02-11 10:38:00,2011-08-04 10:44:00,327.4733333333333,174,Low Value
15134,8,1387.99,887,2011-04-13 11:05:00,2011-11-25 08:55:00,173.49875,225,Medium Value
15135,1,139.05,43,2011-04-14 19:16:00,2011-04-14 19:16:00,139.05,0,Low Value
15136,4,1286.7,776,2011-09-04 16:05:00,2011-12-07 12:26:00,321.675,93,Medium Value
15139,2,178.96,208,2011-01-07 12:44:00,2011-04-14 11:39:00,89.48,96,Low Value
15140,7,2354.25,1572,2011-03-20 14:37:00,2011-10-18 14:07:00,336.32142857142856,211,Medium Value
15142,1,498.74,365,2011-10-24 12:51:00,2011-10-24 12:51:00,498.74,0,Low Value
15143,1,259.45,150,2011-04-28 12:03:00,2011-04-28 12:03:00,259.45,0,Low Value
15144,17,6580.44,3050,2011-01-31 13:17:00,2011-12-01 15:12:00,387.0847058823529,304,High Value
15145,4,1194.73,756,2011-04-05 15:20:00,2011-12-05 17:21:00,298.6825,244,Medium Value
15146,2,1327.16,1473,2011-02-21 13:07:00,2011-06-28 12:09:00,663.58,126,Medium Value
15147,1,623.5,366,2011-04-13 15:57:00,2011-04-13 15:57:00,623.5,0,Low Value
15148,1,301.29,187,2011-11-29 08:21:00,2011-11-29 08:21:00,301.29,0,Low Value
15149,1,520.8000000000001,128,2011-07-29 10:58:00,2011-07-29 10:58:00,520.8000000000001,0,Low Value
15150,10,5291.33,3642,2011-03-15 14:21:00,2011-11-22 12:52:00,529.133,251,High Value
15152,13,4745.69,2704,2011-06-05 15:36:00,2011-11-30 12:32:00,365.0530769230769,177,Medium Value
15153,1,329.25,198,2011-11-08 17:09:00,2011-11-08 17:09:00,329.25,0,Low Value
15154,1,254.28,89,2011-09-25 16:05:00,2011-09-25 16:05:00,254.28,0,Low Value
15156,3,961.49,597,2011-11-06 12:41:00,2011-12-08 18:22:00,320.49666666666667,32,Low Value
15157,3,1936.07,2392,2010-12-16 13:44:00,2011-12-06 11:28:00,645.3566666666667,354,Medium Value
15158,1,401.40000000000003,198,2011-10-25 13:53:00,2011-10-25 13:53:00,401.40000000000003,0,Low Value
15159,30,18641.010000000002,11441,2010-12-13 15:44:00,2011-12-08 12:05:00,621.3670000000001,359,High Value
15160,1,158.16,84,2010-12-17 14:15:00,2010-12-17 14:15:00,158.16,0,Low Value
15163,2,304.47,186,2011-05-31 15:22:00,2011-11-21 13:10:00,152.235,173,Low Value
15164,3,824.58,351,2011-01-04 14:21:00,2011-10-02 12:05:00,274.86,270,Low Value
